REGION,EMISSION,YEAR,VALUE
REGION1,SEHO,2041,258.2334504
REGION1,SEHO,2042,259.8160608
REGION1,SEHO,2043,261.3986712
REGION1,SEHO,2044,262.9812816
REGION1,SEHO,2045,264.563892
REGION1,SEHO,2046,266.154876
REGION1,SEHO,2047,267.74586
REGION1,SEHO,2048,269.336844
REGION1,SEHO,2049,270.927828
REGION1,SEHO,2050,272.518812
REGION1,SEHO,2051,273.8814061
REGION1,SEHO,2052,275.2508131
REGION1,SEHO,2053,276.6270672
REGION1,SEHO,2054,278.0102025
REGION1,SEHO,2055,279.4002535
REGION1,SEHO,2056,280.5178545
REGION1,SEHO,2057,281.6399259
REGION1,SEHO,2058,282.7664856
REGION1,SEHO,2059,283.8975516
REGION1,SEHO,2060,285.0331418
REGION1,SEWI,2015,108.0
REGION1,SEWI,2016,108.0
REGION1,SEWI,2017,108.0
REGION1,SEWI,2018,108.0
REGION1,SEWI,2019,108.0
REGION1,SEWI,2020,108.0
REGION1,SEWI,2021,130.537728
REGION1,SEWI,2022,153.075456
REGION1,SEWI,2023,175.613184
REGION1,SEWI,2024,186.882048
REGION1,SEWI,2025,198.150912
REGION1,SEWI,2026,209.419776
REGION1,SEWI,2027,220.68864
REGION1,SEWI,2028,231.957504
REGION1,SEWI,2029,243.226368
REGION1,SEWI,2030,254.495232
REGION1,SEWI,2031,267.57216
REGION1,SEWI,2032,280.649088
REGION1,SEWI,2033,293.726016
REGION1,SEWI,2034,306.802944
REGION1,SEWI,2035,319.879872
REGION1,SEWI,2036,332.9568
REGION1,SEWI,2037,346.033728
REGION1,SEWI,2038,359.110656
REGION1,SEWI,2039,372.187584
REGION1,SEWI,2040,378.726048
REGION1,SEWI,2041,385.958304
REGION1,SEWI,2042,393.19056
REGION1,SEWI,2043,400.422816
REGION1,SEWI,2044,407.655072
REGION1,SEWI,2045,414.887328
REGION1,SEWI,2046,422.119584
REGION1,SEWI,2047,429.35184
REGION1,SEWI,2048,436.584096
REGION1,SEWI,2049,443.816352
REGION1,SEWI,2050,451.048608
REGION1,SEWI,2051,458.869536
REGION1,SEWI,2052,466.690464
REGION1,SEWI,2053,474.511392
REGION1,SEWI,2054,482.33232
REGION1,SEWI,2055,490.153248
REGION1,SEWI,2056,497.974176
REGION1,SEWI,2057,505.795104
REGION1,SEWI,2058,513.616032
REGION1,SEWI,2059,521.43696
REGION1,SEWI,2060,529.257888
REGION1,SIHO,2015,15.90984
REGION1,SIHO,2016,16.0019496
REGION1,SIHO,2017,16.0940592
REGION1,SIHO,2018,16.1861688
REGION1,SIHO,2019,16.2782784
REGION1,SIHO,2020,16.370388
REGION1,SIHO,2021,16.5043656
REGION1,SIHO,2022,16.6383432
REGION1,SIHO,2023,16.7723208
REGION1,SIHO,2024,16.9062984
REGION1,SIHO,2025,17.040276
REGION1,SIHO,2026,17.2328688
REGION1,SIHO,2027,17.4254616
REGION1,SIHO,2028,17.6180544
REGION1,SIHO,2029,17.8106472
REGION1,SIHO,2030,18.00324
REGION1,SIHO,2031,18.0953496
REGION1,SIHO,2032,18.1874592
REGION1,SIHO,2033,18.2795688
REGION1,SIHO,2034,18.3716784
REGION1,SIHO,2035,18.463788
REGION1,SIHO,2036,18.6145128
REGION1,SIHO,2037,18.7652376
REGION1,SIHO,2038,18.9159624
REGION1,SIHO,2039,19.0666872
REGION1,SIHO,2040,19.217412
REGION1,SIHO,2041,19.217412
REGION1,SIHO,2042,19.217412
REGION1,SIHO,2043,19.217412
REGION1,SIHO,2044,19.217412
REGION1,SIHO,2045,19.217412
REGION1,SIHO,2046,19.5188616
REGION1,SIHO,2047,19.8203112
REGION1,SIHO,2048,20.1217608
REGION1,SIHO,2049,20.4232
REGION1,SIHO,2050,20.72466
REGION1,SIHO,2051,20.9319066
REGION1,SIHO,2052,21.14122567
REGION1,SIHO,2053,21.35263792
REGION1,SIHO,2054,21.5661643
REGION1,SIHO,2055,21.78182594
REGION1,SIHO,2056,21.9996442
REGION1,SIHO,2057,22.21964065
REGION1,SIHO,2058,22.44183705
REGION1,SIHO,2059,22.66625542
REGION1,SIHO,2060,22.89291798
REGION1,SISO,2015,1.505126575
REGION1,SISO,2016,1.663727739
REGION1,SISO,2017,1.822328903
REGION1,SISO,2018,1.980930067
REGION1,SISO,2019,2.139531231
REGION1,SISO,2020,2.298132394
REGION1,SISO,2021,2.437379717
REGION1,SISO,2022,2.57662704
REGION1,SISO,2023,2.715874363
REGION1,SISO,2024,2.855121685
REGION1,SISO,2025,2.994369008
REGION1,SISO,2026,3.222541448
REGION1,SISO,2027,3.450713888
REGION1,SISO,2028,3.678886328
REGION1,SISO,2029,3.907058768
REGION1,SISO,2030,4.135231208
REGION1,SISO,2031,4.236988478
REGION1,SISO,2032,4.338745749
REGION1,SISO,2033,4.440503019
REGION1,SISO,2034,4.54226029
REGION1,SISO,2035,4.64401756
REGION1,SISO,2036,4.736470025
REGION1,SISO,2037,4.828922489
REGION1,SISO,2038,4.921374954
REGION1,SISO,2039,5.013827419
REGION1,SISO,2040,5.106279883
REGION1,SISO,2041,5.172857114
REGION1,SISO,2042,5.239434346
REGION1,SISO,2043,5.306011577
REGION1,SISO,2044,5.372588808
REGION1,SISO,2045,5.439166039
REGION1,SISO,2046,5.58820965
REGION1,SISO,2047,5.73725326
REGION1,SISO,2048,5.886296871
REGION1,SISO,2049,6.0353
REGION1,SISO,2050,6.184384092
REGION1,SISO,2051,6.30626472
REGION1,SISO,2052,6.405496403
REGION1,SISO,2053,6.486004821
REGION1,SISO,2054,6.551139502
REGION1,SISO,2055,6.603717888
REGION1,SISO,2056,6.646084264
REGION1,SISO,2057,6.68017298
REGION1,SISO,2058,6.707569798
REGION1,SISO,2059,6.72956813
REGION1,SISO,2060,6.74721873
REGION1,SIWI,2015,0.0
REGION1,SIWI,2016,0.2009664
REGION1,SIWI,2017,0.4019328
REGION1,SIWI,2018,0.6028992
REGION1,SIWI,2019,0.8038656
REGION1,SIWI,2020,1.004832
REGION1,SIWI,2021,1.0215792
REGION1,SIWI,2022,1.0383264
REGION1,SIWI,2023,1.0550736
REGION1,SIWI,2024,1.0718208
REGION1,SIWI,2025,1.088568
REGION1,SIWI,2026,1.1220624
REGION1,SIWI,2027,1.1555568
REGION1,SIWI,2028,1.1890512
REGION1,SIWI,2029,1.2225456
REGION1,SIWI,2030,1.25604
REGION1,SIWI,2031,1.2727872
REGION1,SIWI,2032,1.2895344
REGION1,SIWI,2033,1.3062816
REGION1,SIWI,2034,1.3230288
REGION1,SIWI,2035,1.339776
REGION1,SIWI,2036,1.3565232
REGION1,SIWI,2037,1.3732704
REGION1,SIWI,2038,1.3900176
REGION1,SIWI,2039,1.4067648
REGION1,SIWI,2040,1.423512
REGION1,SIWI,2041,1.423512
REGION1,SIWI,2042,1.423512
REGION1,SIWI,2043,1.423512
REGION1,SIWI,2044,1.423512
REGION1,SIWI,2045,1.423512
REGION1,SIWI,2046,1.4570064
REGION1,SIWI,2047,1.4905008
REGION1,SIWI,2048,1.5239952
REGION1,SIWI,2049,1.5575
REGION1,SIWI,2050,1.590984
REGION1,SIWI,2051,1.62280368
REGION1,SIWI,2052,1.655259754
REGION1,SIWI,2053,1.688364949
REGION1,SIWI,2054,1.722132248
REGION1,SIWI,2055,1.756574893
REGION1,SIWI,2056,1.774140642
REGION1,SIWI,2057,1.791882048
REGION1,SIWI,2058,1.809800868
REGION1,SIWI,2059,1.827898877
REGION1,SIWI,2060,1.846177866
REGION1,SKHO,2015,17.040276
REGION1,SKHO,2016,17.5761864
REGION1,SKHO,2017,18.1120968
REGION1,SKHO,2018,18.6480072
REGION1,SKHO,2019,19.1839176
REGION1,SKHO,2020,19.719828
REGION1,SKHO,2021,19.4100048
REGION1,SKHO,2022,19.1001816
REGION1,SKHO,2023,18.7903584
REGION1,SKHO,2024,18.4805352
REGION1,SKHO,2025,18.170712
REGION1,SKHO,2026,18.170712
REGION1,SKHO,2027,18.170712
REGION1,SKHO,2028,18.170712
REGION1,SKHO,2029,18.170712
REGION1,SKHO,2030,18.170712
REGION1,SKHO,2031,18.1623384
REGION1,SKHO,2032,18.1539648
REGION1,SKHO,2033,18.1455912
REGION1,SKHO,2034,18.1372176
REGION1,SKHO,2035,18.128844
REGION1,SKHO,2036,18.128844
REGION1,SKHO,2037,18.128844
REGION1,SKHO,2038,18.128844
REGION1,SKHO,2039,18.128844
REGION1,SKHO,2040,18.128844
REGION1,SKHO,2041,18.547524
REGION1,SKHO,2042,18.966204
REGION1,SKHO,2043,19.384884
REGION1,SKHO,2044,19.803564
REGION1,SKHO,2045,20.222244
REGION1,SKHO,2046,20.3227272
REGION1,SKHO,2047,20.4232104
REGION1,SKHO,2048,20.5236936
REGION1,SKHO,2049,20.6242
REGION1,SKHO,2050,20.72466
REGION1,SKHO,2051,20.80755864
REGION1,SKHO,2052,20.89078887
REGION1,SKHO,2053,20.97435203
REGION1,SKHO,2054,21.05824944
REGION1,SKHO,2055,21.14248244
REGION1,SKHO,2056,21.1847674
REGION1,SKHO,2057,21.22713694
REGION1,SKHO,2058,21.26959121
REGION1,SKHO,2059,21.31213039
REGION1,SKHO,2060,21.35475465
REGION1,SKSO,2015,2.134103632
REGION1,SKSO,2016,2.23174468
REGION1,SKSO,2017,2.329385728
REGION1,SKSO,2018,2.427026775
REGION1,SKSO,2019,2.524667823
REGION1,SKSO,2020,2.622308871
REGION1,SKSO,2021,2.614994674
REGION1,SKSO,2022,2.607680477
REGION1,SKSO,2023,2.60036628
REGION1,SKSO,2024,2.593052084
REGION1,SKSO,2025,2.585737887
REGION1,SKSO,2026,2.717824976
REGION1,SKSO,2027,2.849912065
REGION1,SKSO,2028,2.981999154
REGION1,SKSO,2029,3.114086244
REGION1,SKSO,2030,3.246173333
REGION1,SKSO,2031,3.390812575
REGION1,SKSO,2032,3.535451817
REGION1,SKSO,2033,3.68009106
REGION1,SKSO,2034,3.824730302
REGION1,SKSO,2035,3.969369544
REGION1,SKSO,2036,4.103635112
REGION1,SKSO,2037,4.23790068
REGION1,SKSO,2038,4.372166247
REGION1,SKSO,2039,4.506431815
REGION1,SKSO,2040,4.640697382
REGION1,SKSO,2041,5.025066627
REGION1,SKSO,2042,5.409435872
REGION1,SKSO,2043,5.793805117
REGION1,SKSO,2044,6.178174362
REGION1,SKSO,2045,6.562543607
REGION1,SKSO,2046,6.604414799
REGION1,SKSO,2047,6.646285992
REGION1,SKSO,2048,6.688157184
REGION1,SKSO,2049,6.73
REGION1,SKSO,2050,6.77189957
REGION1,SKSO,2051,6.805584009
REGION1,SKSO,2052,6.832652157
REGION1,SKSO,2053,6.85438417
REGION1,SKSO,2054,6.871819537
REGION1,SKSO,2055,6.885799757
REGION1,SKSO,2056,6.897004408
REGION1,SKSO,2057,6.905981255
REGION1,SKSO,2058,6.913171145
REGION1,SKSO,2059,6.918928445
REGION1,SKSO,2060,6.923537738
REGION1,SKWI,2015,0.041868
REGION1,SKWI,2016,0.0502416
REGION1,SKWI,2017,0.0586152
REGION1,SKWI,2018,0.0669888
REGION1,SKWI,2019,0.0753624
REGION1,SKWI,2020,0.083736
REGION1,SKWI,2021,0.083736
REGION1,SKWI,2022,0.083736
REGION1,SKWI,2023,0.083736
REGION1,SKWI,2024,0.083736
REGION1,SKWI,2025,0.083736
REGION1,SKWI,2026,0.083736
REGION1,SKWI,2027,0.083736
REGION1,SKWI,2028,0.083736
REGION1,SKWI,2029,0.083736
REGION1,SKWI,2030,0.083736
REGION1,SKWI,2031,0.083736
REGION1,SKWI,2032,0.083736
REGION1,SKWI,2033,0.083736
REGION1,SKWI,2034,0.083736
REGION1,SKWI,2035,0.083736
REGION1,SKWI,2036,0.0921096
REGION1,SKWI,2037,0.1004832
REGION1,SKWI,2038,0.1088568
REGION1,SKWI,2039,0.1172304
REGION1,SKWI,2040,0.125604
REGION1,SKWI,2041,0.293076
REGION1,SKWI,2042,0.460548
REGION1,SKWI,2043,0.62802
REGION1,SKWI,2044,0.795492
REGION1,SKWI,2045,0.962964
REGION1,SKWI,2046,1.0383264
REGION1,SKWI,2047,1.1136888
REGION1,SKWI,2048,1.1890512
REGION1,SKWI,2049,1.2644
REGION1,SKWI,2050,1.339776
REGION1,SKWI,2051,1.4067648
REGION1,SKWI,2052,1.47710304
REGION1,SKWI,2053,1.550958192
REGION1,SKWI,2054,1.628506102
REGION1,SKWI,2055,1.709931407
REGION1,SKWI,2056,1.795427977
REGION1,SKWI,2057,1.885199376
REGION1,SKWI,2058,1.979459345
REGION1,SKWI,2059,2.078432312
REGION1,SKWI,2060,2.182353927
REGION1,UKHO,2015,34.125
REGION1,UKHO,2016,33.96761006
REGION1,UKHO,2017,33.81022013
REGION1,UKHO,2018,33.65283019
REGION1,UKHO,2019,33.49544025
REGION1,UKHO,2020,33.33805031
REGION1,UKHO,2021,33.39528302
REGION1,UKHO,2022,33.45251572
REGION1,UKHO,2023,33.50974843
REGION1,UKHO,2024,33.56698113
REGION1,UKHO,2025,33.62421384
REGION1,UKHO,2026,33.62421384
REGION1,UKHO,2027,33.62421384
REGION1,UKHO,2028,33.62421384
REGION1,UKHO,2029,33.62421384
REGION1,UKHO,2030,33.62421384
REGION1,UKHO,2031,33.63852201
REGION1,UKHO,2032,33.65283019
REGION1,UKHO,2033,33.66713836
REGION1,UKHO,2034,33.68144654
REGION1,UKHO,2035,33.69575472
REGION1,UKHO,2036,33.68144654
REGION1,UKHO,2037,33.66713836
REGION1,UKHO,2038,33.65283019
REGION1,UKHO,2039,33.63852201
REGION1,UKHO,2040,33.62421384
REGION1,UKHO,2041,33.63852201
REGION1,UKHO,2042,33.65283019
REGION1,UKHO,2043,33.66713836
REGION1,UKHO,2044,33.68144654
REGION1,UKHO,2045,33.69575472
REGION1,UKHO,2046,33.79591195
REGION1,UKHO,2047,33.89606918
REGION1,UKHO,2048,33.99622642
REGION1,UKHO,2049,34.0964
REGION1,UKHO,2050,34.19654088
REGION1,UKHO,2051,34.19654088
REGION1,UKHO,2052,34.19654088
REGION1,UKHO,2053,34.19654088
REGION1,UKHO,2054,34.19654088
REGION1,UKHO,2055,34.19654088
REGION1,UKHO,2056,34.19654088
REGION1,UKHO,2057,34.19654088
REGION1,UKHO,2058,34.19654088
REGION1,UKHO,2059,34.19654088
REGION1,UKHO,2060,34.19654088
REGION1,UKWI,2015,124.306092
REGION1,UKWI,2016,168.141888
REGION1,UKWI,2017,211.977684
REGION1,UKWI,2018,255.81348
REGION1,UKWI,2019,299.649276
REGION1,UKWI,2020,343.485072
REGION1,UKWI,2021,343.485072
REGION1,UKWI,2022,343.485072
REGION1,UKWI,2023,343.485072
REGION1,UKWI,2024,343.485072
REGION1,UKWI,2025,343.485072
REGION1,UKWI,2026,343.485072
REGION1,UKWI,2027,343.485072
REGION1,UKWI,2028,343.485072
REGION1,UKWI,2029,343.485072
REGION1,UKWI,2030,343.485072
REGION1,UKWI,2031,343.6692912
REGION1,UKWI,2032,343.8535104
REGION1,UKWI,2033,344.0377296
REGION1,UKWI,2034,344.2219488
REGION1,UKWI,2035,344.406168
REGION1,UKWI,2036,347.2448184
REGION1,UKWI,2037,350.0834688
REGION1,UKWI,2038,352.9221192
REGION1,UKWI,2039,355.7607696
REGION1,UKWI,2040,358.59942
REGION1,UKWI,2041,368.898948
REGION1,UKWI,2042,379.198476
REGION1,UKWI,2043,389.498004
REGION1,UKWI,2044,399.797532
REGION1,UKWI,2045,410.09706
REGION1,UKWI,2046,422.1382968
REGION1,UKWI,2047,434.1795336
REGION1,UKWI,2048,446.2207704
REGION1,UKWI,2049,458.262
REGION1,UKWI,2050,470.303244
REGION1,UKWI,2051,479.7093089
REGION1,UKWI,2052,489.3034951
REGION1,UKWI,2053,499.089565
REGION1,UKWI,2054,509.0713563
REGION1,UKWI,2055,519.2527834
REGION1,UKWI,2056,529.6378391
REGION1,UKWI,2057,540.2305958
REGION1,UKWI,2058,551.0352077
REGION1,UKWI,2059,562.0559119
REGION1,UKWI,2060,573.2970301
